Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;18 Ceuta;Menores de 25 años;2009;25,29
Ambos sexos;18 Ceuta;Menores de 25 años;2008;25,63
Ambos sexos;18 Ceuta;Menores de 25 años;2007;26,87
Ambos sexos;18 Ceuta;Menores de 25 años;2006;22,59
Ambos sexos;18 Ceuta;25 y más años;2024;50,57
Ambos sexos;18 Ceuta;25 y más años;2023;48,51
Ambos sexos;18 Ceuta;25 y más años;2022;47,1
Ambos sexos;18 Ceuta;25 y más años;2021;43,75
Ambos sexos;18 Ceuta;25 y más años;2020;48,16
Ambos sexos;18 Ceuta;25 y más años;2019;47,64
Ambos sexos;18 Ceuta;25 y más años;2018;46,7
Ambos sexos;18 Ceuta;25 y más años;2017;47,84
Ambos sexos;18 Ceuta;25 y más años;2016;48,24
Ambos sexos;18 Ceuta;25 y más años;2015;47,12
Ambos sexos;18 Ceuta;25 y más años;2014;45,37
Ambos sexos;18 Ceuta;25 y más años;2013;44,06
Ambos sexos;18 Ceuta;25 y más años;2012;41,96
Ambos sexos;18 Ceuta;25 y más años;2011;46,97
Ambos sexos;18 Ceuta;25 y más años;2010;48,28
Ambos sexos;18 Ceuta;25 y más años;2009;51,08
Ambos sexos;18 Ceuta;25 y más años;2008;51,01
Ambos sexos;18 Ceuta;25 y más años;2007;45,66
Ambos sexos;18 Ceuta;25 y más años;2006;45,68
Ambos sexos;18 Ceuta;De 16 a 19 años;2024;0,83
Ambos sexos;18 Ceuta;De 16 a 19 años;2023;1,09
Ambos sexos;18 Ceuta;De 16 a 19 años;2022;2,79
Ambos sexos;18 Ceuta;De 16 a 19 años;2021;0,89
Ambos sexos;18 Ceuta;De 16 a 19 años;2020;..
Ambos sexos;18 Ceuta;De 16 a 19 años;2019;5,35
Ambos sexos;18 Ceuta;De 16 a 19 años;2018;3,25
Ambos sexos;18 Ceuta;De 16 a 19 años;2017;2,24
Ambos sexos;18 Ceuta;De 16 a 19 años;2016;3,29
Ambos sexos;18 Ceuta;De 16 a 19 años;2015;1,45
Ambos sexos;18 Ceuta;De 16 a 19 años;2014;2,02
Ambos sexos;18 Ceuta;De 16 a 19 años;2013;2,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2012;0,54
Ambos sexos;18 Ceuta;De 16 a 19 años;2011;2,64
Ambos sexos;18 Ceuta;De 16 a 19 años;2010;2,23
Ambos sexos;18 Ceuta;De 16 a 19 años;2009;3,55
Ambos sexos;18 Ceuta;De 16 a 19 años;2008;11,78
Ambos sexos;18 Ceuta;De 16 a 19 años;2007;16,94
Ambos sexos;18 Ceuta;De 16 a 19 años;2006;9,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2024;18,74
Ambos sexos;18 Ceuta;De 20 a 24 años;2023;33,02
Ambos sexos;18 Ceuta;De 20 a 24 años;2022;37,33
Ambos sexos;18 Ceuta;De 20 a 24 años;2021;14,55
Ambos sexos;18 Ceuta;De 20 a 24 años;2020;18,23
Ambos sexos;18 Ceuta;De 20 a 24 años;2019;24,76
Ambos sexos;18 Ceuta;De 20 a 24 años;2018;18,75
Ambos sexos;18 Ceuta;De 20 a 24 años;2017;22,43
Ambos sexos;18 Ceuta;De 20 a 24 años;2016;18,86
Ambos sexos;18 Ceuta;De 20 a 24 años;2015;12,39
Ambos sexos;18 Ceuta;De 20 a 24 años;2014;18,23
Ambos sexos;18 Ceuta;De 20 a 24 años;2013;17,05
Ambos sexos;18 Ceuta;De 20 a 24 años;2012;23,83
Ambos sexos;18 Ceuta;De 20 a 24 años;2011;25,87
Ambos sexos;18 Ceuta;De 20 a 24 años;2010;24,52
Ambos sexos;18 Ceuta;De 20 a 24 años;2009;41,33
Ambos sexos;18 Ceuta;De 20 a 24 años;2008;34,02
Ambos sexos;18 Ceuta;De 20 a 24 años;2007;35,53
Ambos sexos;18 Ceuta;De 20 a 24 años;2006;33,29
Ambos sexos;18 Ceuta;De 25 a 54 años;2024;61
Ambos sexos;18 Ceuta;De 25 a 54 años;2023;56,13
Ambos sexos;18 Ceuta;De 25 a 54 años;2022;55,28
Ambos sexos;18 Ceuta;De 25 a 54 años;2021;51,78
Ambos sexos;18 Ceuta;De 25 a 54 años;2020;58,62
Ambos sexos;18 Ceuta;De 25 a 54 años;2019;59,39
Ambos sexos;18 Ceuta;De 25 a 54 años;2018;60,65
Ambos sexos;18 Ceuta;De 25 a 54 años;2017;62,38
Ambos sexos;18 Ceuta;De 25 a 54 años;2016;59,89
Ambos sexos;18 Ceuta;De 25 a 54 años;2015;56,98
Ambos sexos;18 Ceuta;De 25 a 54 años;2014;52,67
Ambos sexos;18 Ceuta;De 25 a 54 años;2013;52,92
Ambos sexos;18 Ceuta;De 25 a 54 años;2012;50,65
Ambos sexos;18 Ceuta;De 25 a 54 años;2011;55,93
Ambos sexos;18 Ceuta;De 25 a 54 años;2010;58,37
Ambos sexos;18 Ceuta;De 25 a 54 años;2009;61,97
Ambos sexos;18 Ceuta;De 25 a 54 años;2008;62,05
Ambos sexos;18 Ceuta;De 25 a 54 años;2007;56,37
Ambos sexos;18 Ceuta;De 25 a 54 años;2006;56,45
Ambos sexos;18 Ceuta;De 55 y más años;2024;33,53
Ambos sexos;18 Ceuta;De 55 y más años;2023;34,68
Ambos sexos;18 Ceuta;De 55 y más años;2022;34,87
Ambos sexos;18 Ceuta;De 55 y más años;2021;33,15
Ambos sexos;18 Ceuta;De 55 y más años;2020;33,23
Ambos sexos;18 Ceuta;De 55 y más años;2019;28,06
Ambos sexos;18 Ceuta;De 55 y más años;2018;24,24
Ambos sexos;18 Ceuta;De 55 y más años;2017;22,56
Ambos sexos;18 Ceuta;De 55 y más años;2016;21,35
Ambos sexos;18 Ceuta;De 55 y más años;2015;22,44
Ambos sexos;18 Ceuta;De 55 y más años;2014;26,84
Ambos sexos;18 Ceuta;De 55 y más años;2013;24,67
Ambos sexos;18 Ceuta;De 55 y más años;2012;23,62
Ambos sexos;18 Ceuta;De 55 y más años;2011;24,8
Ambos sexos;18 Ceuta;De 55 y más años;2010;22,66
Ambos sexos;18 Ceuta;De 55 y más años;2009;24,79
Ambos sexos;18 Ceuta;De 55 y más años;2008;24,98
Ambos sexos;18 Ceuta;De 55 y más años;2007;20,57
Ambos sexos;18 Ceuta;De 55 y más años;2006;19,01
Ambos sexos;19 Melilla;Total;2024;42,19
Ambos sexos;19 Melilla;Total;2023;40,8
Ambos sexos;19 Melilla;Total;2022;43,34
